month,review_date,ticker,market,name,theme,asset_type,price,price_date,probe_price,core_price,strong_price,distance_to_probe_pct,distance_to_core_pct,pct_1m,pct_3m,pct_6m,drawdown_1y_pct,up_from_low_1y_pct,current_decision,basis_status,basis_type,review_category,proposed_action,review_reason,suggested_probe_price,suggested_core_price,suggested_strong_price,auto_apply
2026-08,2026-08-28,AAOI,US,Applied Optoelectronics,光通信・CPO周辺,stock,113.27999877929688,2026-08-27,55.0,42.0,32.0,51.447739589796115,62.92372841402612,48.03973307487246,-32.9783481742853,110.98901411210662,-49.224564912501,481.22113960803745,見送り,reviewed_v1_3_1,精査維持_v1.3.1,大幅ドローダウン中,人間レビュー,打診まであと51.45%下落。深すぎる可能性。ただし自動で基準を上げない。 / 1年高値から-49.22%。割安化か業績悪化か確認。,55.0,42.0,32.0,NO
2026-08,2026-08-28,OUST,US,Ouster,LiDAR・ロボティクス,stock,36.540000915527344,2026-08-27,20.0,15.0,11.0,45.26546387824205,58.94909790868154,16.741219828089992,-13.67824395244795,86.14367028888026,-41.5547014587556,119.72340805483806,見送り,reviewed_v1_3_1,精査維持_v1.3.1,大幅ドローダウン中,人間レビュー,1年高値から-41.55%。割安化か業績悪化か確認。,20.0,15.0,11.0,NO
2026-08,2026-08-28,APH,US,Amphenol,コネクタ・AIインフラ,stock,161.3800048828125,2026-08-27,105.0,90.0,75.0,34.936177455040564,44.231009247177624,7.3647844481558495,9.276823460513334,8.695361726924512,-8.473231522690698,48.24545652948194,見送り,reviewed_v1_3_1,高品質AIインフラ慎重化_v1.3.1,維持,維持,大きな異常なし。基準維持。,105.0,90.0,75.0,NO
2026-08,2026-08-28,ASPI,US,ASP Isotopes,核燃料・同位体,stock,4.039999961853027,2026-08-27,5.5,4.2,3.2,-36.1386151468505,-3.9603970212312967,14.124293937513857,-48.00514836846514,-28.62190687690187,-71.24555226328633,14.124293937513857,本命買い,reviewed_v1_3_1,精査維持_v1.3.1,買い場発火中,基準維持/投資判断確認,現在判定：本命買い,5.5,4.2,3.2,NO
2026-08,2026-08-28,NBIS,US,Nebius,AIクラウド,stock,218.47999572753906,2026-08-27,140.0,105.0,80.0,35.92090683918243,51.94068012938682,47.40250568627181,-3.4726520886824606,108.31426530230858,-23.792251607311616,241.05526702167293,見送り,reviewed_v1_3_1,AIクラウド条件付き慎重化_v1.3.1,維持,維持,大きな異常なし。基準維持。,140.0,105.0,80.0,NO
2026-08,2026-08-28,EWY,US,iShares MSCI South Korea ETF,韓国ETF・半導体,etf,182.13999938964844,2026-08-27,,,,,,26.301914506556855,-11.758153113640091,21.095668476160235,-16.906933428171723,153.25362072700324,基準未設定,scale_rebase_pending_v1_3_1,価格スケール確認待ち_v1.3.1,価格スケール確認待ち,要確認継続,価格スケール確認待ち。自動上書きしない。,,,,NO
2026-08,2026-08-28,ISRG,US,Intuitive Surgical,医療ロボット,stock,367.07000732421875,2026-08-27,430.0,380.0,340.0,-17.14386667941454,-3.522486832970989,3.9563865701570244,-13.351272786789448,-27.582464530420165,-38.083828550143956,10.55659884053053,本命買い,reviewed_v1_3_1,精査修正_v1.3.1,買い場発火中,基準維持/投資判断確認,現在判定：本命買い,430.0,380.0,340.0,NO
2026-08,2026-08-28,SPGI,US,S&P Global,指数・格付け,stock,435.3900146484375,2026-08-27,420.0,380.0,340.0,3.5347651830886404,12.721930403746864,3.753216912165753,10.181778163065534,5.192631149593396,-16.45962401953132,17.772349683381034,見送り,reviewed_v1_3_1,精査修正_v1.3.1,維持,維持,大きな異常なし。基準維持。,420.0,380.0,340.0,NO
2026-08,2026-08-28,MELI,US,MercadoLibre,中南米EC・決済,stock,1930.75,2026-08-27,1700.0,1550.0,1400.0,11.951314256118089,19.720315939401786,3.619362279251972,13.872946314060218,10.906552696604074,-23.107403810992256,24.821401908602855,見送り,reviewed_v1_3_1,精査修正_v1.3.1,維持,維持,大きな異常なし。基準維持。,1700.0,1550.0,1400.0,NO
2026-08,2026-08-28,TMO,US,Thermo Fisher,ライフサイエンス,stock,630.7000122070312,2026-08-27,460.0,420.0,380.0,27.065167100551424,33.40732648311217,9.409150360291214,29.44871118321226,21.260481836490275,-1.3683634112070453,43.88374719993873,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,460.0,420.0,380.0,NO
2026-08,2026-08-28,META,US,Meta Platforms,AI・広告・SNS,stock,571.0999755859375,2026-08-27,540.0,500.0,450.0,5.445627195838965,12.449654810962004,-2.4777599645802018,-10.104047704439536,-13.075909484291442,-26.80551418315444,8.631972801436275,見送り,reviewed_v1_3_1,精査修正_v1.3.1,維持,維持,大きな異常なし。基準維持。,540.0,500.0,450.0,NO
2026-08,2026-08-28,IONQ,US,IonQ,量子コンピュータ,stock,42.459999084472656,2026-08-27,32.0,25.0,18.0,24.634948916656498,41.121053841137886,32.72897589329532,-39.463930062795114,3.8649656924538514,-48.27628093720085,59.68408740434026,見送り,reviewed_v1_3_1,精査維持_v1.3.1,大幅ドローダウン中,人間レビュー,1年高値から-48.28%。割安化か業績悪化か確認。,32.0,25.0,18.0,NO
2026-08,2026-08-28,RGTI,US,Rigetti,量子コンピュータ,stock,16.440000534057617,2026-08-27,10.0,7.0,5.0,39.172751367716266,57.420925957401394,24.35703632366494,-39.17868991331549,-11.802569354227396,-70.82002043036475,27.441868373719103,見送り,reviewed_v1_3_1,精査維持_v1.3.1,大幅ドローダウン中,人間レビュー,1年高値から-70.82%。割安化か業績悪化か確認。 / 超小型/高ボラ枠。判定が出ても投資サイズ制限。,10.0,7.0,5.0,NO
2026-08,2026-08-28,SDGR,US,Schrodinger,AI創薬,stock,20.40999984741211,2026-08-27,15.0,12.0,10.0,26.50661385525719,41.205291084205754,34.98677249928711,44.138418554730805,59.952973991448324,-9.369451898142165,84.37218075945214,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,15.0,12.0,10.0,NO
2026-08,2026-08-28,RXRX,US,Recursion,AI創薬,stock,3.440000057220459,2026-08-27,3.5,2.8,2.2,-1.7441843541136839,18.60465251670906,15.824916635780623,0.0,-8.753313670440763,-49.337259550121345,21.126766238887196,打診買い,reviewed_v1_3_1,精査維持_v1.3.1,買い場発火中,基準維持/投資判断確認,現在判定：打診買い,3.5,2.8,2.2,NO
2026-08,2026-08-28,QCOM,US,Qualcomm,半導体・エッジAI,stock,164.77999877929688,2026-08-27,150.0,135.0,120.0,8.969534463398631,18.072581017058766,5.8453279365623265,-32.270128929840745,13.180852341578047,-34.35582982444612,32.81212153188305,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,150.0,135.0,120.0,NO
2026-08,2026-08-28,HSAI,US,Hesai,LiDAR,stock,17.489999771118164,2026-08-27,14.0,11.0,8.0,19.954258529387292,37.10691741594716,7.103489607052308,-12.0663634599171,-35.81651460140123,-41.30872409766086,19.794515850262684,見送り,reviewed_v1_3_1,精査維持_v1.3.1,大幅ドローダウン中,人間レビュー,1年高値から-41.31%。割安化か業績悪化か確認。,14.0,11.0,8.0,NO
2026-08,2026-08-28,PL,US,Planet Labs,宇宙データ,stock,21.15999984741211,2026-08-27,,,,,,8.680023593521362,-58.832686343874016,-17.343751827720524,-58.832686343874016,228.57142328264027,基準未設定,scale_rebase_pending_v1_3_1,価格スケール確認待ち_v1.3.1,価格スケール確認待ち,要確認継続,価格スケール確認待ち。自動上書きしない。,,,,NO
2026-08,2026-08-28,V,US,Visa,決済,stock,379.6600036621094,2026-08-27,310.0,300.0,275.0,18.347996362583807,20.98193196379078,2.964226493673311,16.83643311274026,19.88000916587281,-1.1662442899702086,28.471852252452834,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,310.0,300.0,275.0,NO
2026-08,2026-08-28,VRTX,US,Vertex Pharma,医薬,stock,547.5499877929688,2026-08-27,420.0,380.0,340.0,23.294674575209015,30.599943663284346,13.286988807821714,22.22916407369099,14.042026581240584,-0.9586665509664829,45.38526761506525,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,420.0,380.0,340.0,NO
2026-08,2026-08-28,DIS,US,Disney,メディア・IP,stock,106.81999969482422,2026-08-27,100.0,90.0,82.0,6.384571910043424,15.746114719039081,8.46872060682504,2.978883869556996,1.2032180069607834,-10.114437069562566,15.581045023995197,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,100.0,90.0,82.0,NO
2026-08,2026-08-28,KVYO,US,Klaviyo,マーケSaaS,stock,19.610000610351562,2026-08-27,15.0,12.0,10.0,23.50841645521456,38.806733164171646,1.2390281916356514,33.039354917601635,6.11472454602934,-45.40645431517472,52.48834474244749,見送り,reviewed_v1_3_1,精査維持_v1.3.1,大幅ドローダウン中,人間レビュー,1年高値から-45.41%。割安化か業績悪化か確認。,15.0,12.0,10.0,NO
2026-08,2026-08-28,DKNG,US,DraftKings,スポーツベッティング,stock,24.219999313354492,2026-08-27,30.0,25.0,20.0,-23.86457824323106,-3.220481869359215,-1.3441952503521408,-1.263764225900674,3.1077034880770413,-49.78229412557971,16.89189245167674,本命買い,reviewed_v1_3_1,精査修正_v1.3.1,買い場発火中,基準維持/投資判断確認,現在判定：本命買い,30.0,25.0,20.0,NO
2026-08,2026-08-28,CRSP,US,CRISPR Therapeutics,遺伝子編集,stock,59.369998931884766,2026-08-27,45.0,36.0,28.0,24.20414214319167,39.363313714553335,24.622165601423383,5.303295152756701,-3.8386826727421726,-22.675175988810487,33.897155452354355,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,45.0,36.0,28.0,NO
2026-08,2026-08-28,BEAM,US,Beam Therapeutics,遺伝子編集,stock,30.479999542236328,2026-08-27,26.5,22.0,18.0,13.057741476410515,27.821521225699296,17.140657209873,-7.073169965817754,5.394189010466609,-19.620250490417988,86.87921851795849,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,26.5,22.0,18.0,NO
2026-08,2026-08-28,ETN,US,Eaton,電力インフラ,stock,416.0400085449219,2026-08-27,330.0,290.0,250.0,20.68070540759825,30.2951653581924,14.96628797704587,3.5079877638133534,11.065434905432493,-9.548652866788672,31.733265434896254,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,330.0,290.0,250.0,NO
2026-08,2026-08-28,MSTR,US,MicroStrategy,Bitcoin連動,stock,137.39999389648438,2026-08-27,,,,,,47.21953412709118,-9.39066575473499,2.998500886817069,-61.800441223309534,66.92989669775399,基準未設定,conditional_no_price_signal_v1_3_1,価格単独判定禁止_v1.3.1,条件確認待ち,要確認継続,条件確認待ち。自動上書きしない。,,,,NO
2026-08,2026-08-28,POET,US,POET Technologies,光電融合・CPO,stock,8.1899995803833,2026-08-27,3.8,2.8,2.0,53.60195122473797,65.81196406033324,28.571424293902968,-38.23529834830228,31.249998089594648,-60.18473650029246,96.402864041722,見送り,reviewed_v1_3_1,精査維持_v1.3.1,大幅ドローダウン中,人間レビュー,1年高値から-60.18%。割安化か業績悪化か確認。 / 超小型/高ボラ枠。判定が出ても投資サイズ制限。,3.8,2.8,2.0,NO
2026-08,2026-08-28,KITT,US,Nauticus Robotics,海洋ロボ・超小型,stock,0.800000011920929,2026-08-27,1.2,0.8,0.5,-49.99999776482585,1.4901160916291904e-06,3.626942565135252,-53.48837217361363,-87.95180680712346,-98.79489036581533,4.302476079459906,打診買い,reviewed_v1_3_1,精査維持_v1.3.1,買い場発火中,基準維持/投資判断確認,現在判定：打診買い / 超小型/高ボラ枠。判定が出ても投資サイズ制限。,1.2,0.8,0.5,NO
2026-08,2026-08-28,AXTI,US,AXT,化合物半導体,stock,66.91999816894531,2026-08-27,,,,,,81.01162012261511,-42.16076064472013,80.28017266849488,-52.48171746157809,2207.5860678710255,基準未設定,scale_rebase_pending_v1_3_1,価格スケール確認待ち_v1.3.1,価格スケール確認待ち,要確認継続,価格スケール確認待ち。自動上書きしない。,,,,NO
2026-08,2026-08-28,COHR,US,Coherent,光通信・CPO,stock,295.3900146484375,2026-08-27,,,,,,33.02860193142389,-21.636820511309274,18.089875817222715,-30.804187375592747,236.43508471668966,基準未設定,scale_rebase_pending_v1_3_1,価格スケール確認待ち_v1.3.1,価格スケール確認待ち,要確認継続,価格スケール確認待ち。自動上書きしない。,,,,NO
2026-08,2026-08-28,ANET,US,Arista Networks,AIネットワーク,stock,201.08999633789062,2026-08-27,100.0,85.0,70.0,50.271022019429324,57.730368716514924,27.296318784567,29.509880082843814,54.38771311930183,-4.470310528317993,73.15939128033699,見送り,reviewed_v1_3_1,AIネットワーク旧基準維持_v1.3.1,基準が深すぎる可能性,人間レビュー,打診まであと50.27%下落。深すぎる可能性。ただし自動で基準を上げない。,100.0,85.0,70.0,NO
2026-08,2026-08-28,DDOG,US,Datadog,監視SaaS,stock,242.92999267578125,2026-08-27,125.0,105.0,85.0,48.544846758865525,56.77767127744704,-8.050726172784005,7.853838905697448,108.59522117939855,-15.693216095277121,136.73926592903337,見送り,reviewed_v1_3_1,SaaS旧基準維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,125.0,105.0,85.0,NO
2026-08,2026-08-28,SNOW,US,Snowflake,データクラウド,stock,329.1099853515625,2026-08-27,180.0,150.0,125.0,45.307037764983015,54.42253147081918,16.334391110657563,37.58778827358218,90.1710331644574,-2.4512476766732383,171.74468144080967,見送り,reviewed_v1_3_1,データクラウド旧基準維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,180.0,150.0,125.0,NO
2026-08,2026-08-28,OPTX,US,Syntec Optics,精密光学・フォトニクス,stock,8.729999542236328,2026-08-27,,,,,,48.595736889128986,-20.923916916653443,32.07260765356086,-38.12898827318505,598.3999633789062,基準未設定,scale_rebase_pending_v1_3_1,価格スケール確認待ち_v1.3.1,価格スケール確認待ち,要確認継続,価格スケール確認待ち。自動上書きしない。,,,,NO
2026-08,2026-08-28,AEM,US,Agnico Eagle Mines,金鉱株,stock,215.44000244140625,2026-08-27,120.0,105.0,90.0,44.30003776451093,51.262533043947066,49.16569505409406,21.054110784792346,-12.56493190827139,-14.572346105805082,58.01672893365974,見送り,reviewed_v1_3_1,金鉱株旧基準維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,120.0,105.0,90.0,NO
2026-08,2026-08-28,ZETA,US,Zeta Global,マーケAI,stock,30.219999313354492,2026-08-27,13.0,10.0,8.0,56.98213006161392,66.9093308166261,36.86593939209655,49.75222426336458,67.33111964008351,0.0,107.69758705981293,見送り,reviewed_v1_3_1,精査維持_v1.3.1,基準が深すぎる可能性,人間レビュー,打診まであと56.98%下落。深すぎる可能性。ただし自動で基準を上げない。,13.0,10.0,8.0,NO
2026-08,2026-08-28,7974.T,JP,任天堂,ゲーム・IP,stock,8993.0,2026-08-28,6200.0,5400.0,4800.0,31.05748915823418,39.95329700878461,12.609566741798147,25.81141578063794,5.292120360613511,-36.84691011235955,36.485050842312944,見送り,reviewed_v1_3_1,高品質大型慎重化_v1.3.1,維持,維持,大きな異常なし。基準維持。,6200.0,5400.0,4800.0,NO
2026-08,2026-08-28,6383.T,JP,ダイフク,物流自動化,stock,5745.0,2026-08-28,5800.0,5000.0,4300.0,-0.9573542210617928,12.967798085291557,-0.13905788284373372,-21.41977841608535,-8.182835224548505,-25.86140147115757,28.12221231043711,打診買い,reviewed_v1_3_1,高品質日本株慎重化_v1.3.1,買い場発火中,基準維持/投資判断確認,現在判定：打診買い,5800.0,5000.0,4300.0,NO
2026-08,2026-08-28,5401.T,JP,日本製鉄,鉄鋼,stock,677.0,2026-08-28,520.0,480.0,430.0,23.190546528803544,29.098966026587885,0.6242586627875595,19.48465040082196,1.973184983311174,-3.0085959885386817,27.49529190207156,見送り,reviewed_v1_3_1,価格スケール修正_v1.3.1,維持,維持,大きな異常なし。基準維持。,520.0,480.0,430.0,NO
2026-08,2026-08-28,4901.T,JP,富士フイルム,ヘルスケア・素材,stock,3319.0,2026-08-28,3200.0,2900.0,2600.0,3.5854172943657723,12.624284423018981,-14.148991205380238,-0.09030704394942805,11.059059728961017,-14.41464672511604,15.423404625282561,見送り,reviewed_v1_3_1,精査修正_v1.3.1,維持,維持,大きな異常なし。基準維持。,3200.0,2900.0,2600.0,NO
2026-08,2026-08-28,3407.T,JP,旭化成,総合化学,stock,1615.5,2026-08-28,1200.0,1050.0,900.0,25.719591457753015,35.00464252553389,-11.745424747336793,-9.597090095131506,-11.865793780687397,-15.018411362440819,39.56803455723542,見送り,reviewed_v1_3_1,素材株慎重化_v1.3.1,維持,維持,大きな異常なし。基準維持。,1200.0,1050.0,900.0,NO
2026-08,2026-08-28,3402.T,JP,東レ,素材,stock,1288.5,2026-08-28,900.0,800.0,700.0,30.151338766006987,37.91230112533954,10.791057609630267,8.095637583892618,-2.7180067950169877,-6.188569348380051,40.3747647596489,見送り,reviewed_v1_3_1,素材株慎重化_v1.3.1,維持,維持,大きな異常なし。基準維持。,900.0,800.0,700.0,NO
2026-08,2026-08-28,3405.T,JP,クラレ,高機能化学,stock,1856.5,2026-08-28,1550.0,1400.0,1250.0,16.509561001885267,24.58928090492863,-1.8244315177154944,13.166717464187746,2.0335256938719426,-5.014070094653364,22.420046158918563,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,1550.0,1400.0,1250.0,NO
2026-08,2026-08-28,2871.T,JP,ニチレイ,食品・冷凍物流,stock,2149.5,2026-08-28,1650.0,1500.0,1350.0,23.237962316817864,30.216329378925334,-8.68734069668649,17.974753018660813,3.291686689091783,-8.68734069668649,27.415530527563725,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,1650.0,1500.0,1350.0,NO
2026-08,2026-08-28,8601.T,JP,大和証券G,金融・証券,stock,1863.0,2026-08-28,1100.0,950.0,800.0,40.955448201825014,49.00697799248524,1.3326081044329616,24.158613795401532,17.280453257790366,-0.8515167642362959,66.41357748995087,見送り,reviewed_v1_3_1,市況循環株慎重化_v1.3.1,維持,維持,大きな異常なし。基準維持。,1100.0,950.0,800.0,NO
2026-08,2026-08-28,8410.T,JP,セブン銀行,銀行・ATM,stock,338.70001220703125,2026-08-28,290.0,260.0,230.0,14.378509138424016,23.23590474479395,1.5592240500843328,25.398002426266043,15.047560879407984,-0.9938596421584323,28.832263244704663,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,290.0,260.0,230.0,NO
2026-08,2026-08-28,6902.T,JP,デンソー,自動車部品,stock,1915.5,2026-08-28,1850.0,1650.0,1450.0,3.4194727225267556,13.860610806577917,-13.24728260869565,0.39308176100628933,-13.832658569500675,-17.257019438444924,4.415372035977105,見送り,reviewed_v1_3_1,精査修正_v1.3.1,維持,維持,大きな異常なし。基準維持。,1850.0,1650.0,1450.0,NO
2026-08,2026-08-28,6758.T,JP,ソニーG,エンタメ・半導体,stock,3928.0,2026-08-28,3000.0,2700.0,2400.0,23.625254582484725,31.262729124236255,3.12417957469152,14.0534262485482,18.814277071990322,-16.425531914893618,26.180533247671057,見送り,reviewed_v1_3_1,精査修正_v1.3.1,維持,維持,大きな異常なし。基準維持。,3000.0,2700.0,2400.0,NO
2026-08,2026-08-28,5020.T,JP,ENEOS,エネルギー,stock,1324.0,2026-08-28,850.0,780.0,700.0,35.80060422960725,41.08761329305136,1.0301411674933232,1.4170815779394867,-9.003436426116838,-14.248704663212436,50.883190883190885,見送り,reviewed_v1_3_1,資源循環株旧基準維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,850.0,780.0,700.0,NO
2026-08,2026-08-28,4063.T,JP,信越化学,半導体材料・塩ビ,stock,6001.0,2026-08-28,4900.0,4500.0,4100.0,18.346942176303948,25.01249791701383,5.46572934973638,-22.647589584944576,1.1973018549747048,-23.123238534460672,36.293436293436294,見送り,reviewed_v1_3_1,半導体材料旧基準維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,4900.0,4500.0,4100.0,NO
2026-08,2026-08-28,4042.T,JP,東ソー,化学,stock,2657.5,2026-08-28,2650.0,2400.0,2200.0,0.28222013170272814,9.689557855127,-2.0637552975861433,-3.3636363636363638,-0.5426646706586826,-12.754432042022323,22.55014987318423,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,2650.0,2400.0,2200.0,NO
2026-08,2026-08-28,1911.T,JP,住友林業,住宅・木材,stock,1329.5,2026-08-28,1300.0,1150.0,1000.0,2.2188792779240316,13.501316284317413,-5.474582296480626,1.8383761011106856,-22.023460410557185,-27.270240700218817,6.4451561248999205,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,1300.0,1150.0,1000.0,NO
2026-08,2026-08-28,1928.T,JP,積水ハウス,住宅,stock,3428.0,2026-08-28,3200.0,2900.0,2600.0,6.651108518086348,15.402567094515755,-8.586666666666666,2.236802863107665,-9.047492703634918,-10.40250914793518,7.024664377146425,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,3200.0,2900.0,2600.0,NO
2026-08,2026-08-28,6326.T,JP,クボタ,農機・水インフラ,stock,2826.5,2026-08-28,2200.0,1950.0,1700.0,22.165222006014506,31.01008314169468,0.3194321206743567,-0.5453905700211119,-9.754150702426564,-12.8161628624306,63.80759200231817,見送り,reviewed_v1_3_1,農機インフラ慎重化_v1.3.1,維持,維持,大きな異常なし。基準維持。,2200.0,1950.0,1700.0,NO
2026-08,2026-08-28,7267.T,JP,ホンダ,自動車,stock,1702.5,2026-08-28,1400.0,1250.0,1100.0,17.76798825256975,26.57856093979442,0.829138288421676,17.21170395869191,10.33700583279326,-2.880775812892185,36.09112709832134,見送り,reviewed_v1_3_1,精査修正_v1.3.1,維持,維持,大きな異常なし。基準維持。,1400.0,1250.0,1100.0,NO
2026-08,2026-08-28,6501.T,JP,日立,インフラ・DX,stock,5550.0,2026-08-28,3500.0,3200.0,2900.0,36.93693693693694,42.34234234234234,11.962880774662093,7.4332171893147505,15.312694784957406,-4.606393949810932,44.946461217027945,見送り,reviewed_v1_3_1,高品質日本株旧基準維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,3500.0,3200.0,2900.0,NO
2026-08,2026-08-28,9861.T,JP,吉野家HD,外食,stock,3828.0,2026-08-28,2600.0,2300.0,2000.0,32.07941483803553,39.916405433646815,-5.247524752475248,20.11295889551302,21.717011128775834,-5.247524752475248,28.715534633490247,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,2600.0,2300.0,2000.0,NO
2026-08,2026-08-28,7821.T,JP,前田工繊,防災・土木資材,stock,2055.0,2026-08-28,1900.0,1650.0,1450.0,7.542579075425791,19.708029197080293,4.526958290946084,12.111292962356792,-2.235965746907707,-6.802721088435375,18.99247249565721,見送り,reviewed_v1_3_1,精査修正_v1.3.1,維持,維持,大きな異常なし。基準維持。,1900.0,1650.0,1450.0,NO
