month,review_date,ticker,market,name,theme,asset_type,price,price_date,probe_price,core_price,strong_price,distance_to_probe_pct,distance_to_core_pct,pct_1m,pct_3m,pct_6m,drawdown_1y_pct,up_from_low_1y_pct,current_decision,basis_status,basis_type,review_category,proposed_action,review_reason,suggested_probe_price,suggested_core_price,suggested_strong_price,auto_apply
2026-07,2026-07-28,COHR,US,Coherent,光通信・CPO,stock,271.30999755859375,2026-07-27,,,,,,-33.379988322015045,-19.274598912539428,37.762767439445994,-36.444988580482644,213.47196763973253,基準未設定,scale_rebase_pending_v1_3_1,価格スケール確認待ち_v1.3.1,価格スケール確認待ち,要確認継続,価格スケール確認待ち。自動上書きしない。,,,,NO
2026-07,2026-07-28,ANET,US,Arista Networks,AIネットワーク,stock,170.75999450683594,2026-07-27,100.0,85.0,70.0,41.438274058976525,50.22253295013005,3.2094274140451504,-3.4763490068202674,25.245708591367737,-8.664961288659208,47.04210672993027,見送り,reviewed_v1_3_1,AIネットワーク旧基準維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,100.0,85.0,70.0,NO
2026-07,2026-07-28,DDOG,US,Datadog,監視SaaS,stock,251.86000061035156,2026-07-27,125.0,105.0,85.0,50.36925287974352,58.310172418984564,13.994748722402752,94.5165345389207,93.54490982856875,-9.2363654639851,145.44170526097747,見送り,reviewed_v1_3_1,SaaS旧基準維持_v1.3.1,基準が深すぎる可能性,人間レビュー,3か月騰落 +94.52%。現在値追随で基準を上げない。 / 打診まであと50.37%下落。深すぎる可能性。ただし自動で基準を上げない。,125.0,105.0,85.0,NO
2026-07,2026-07-28,SNOW,US,Snowflake,データクラウド,stock,272.9200134277344,2026-07-27,180.0,150.0,125.0,34.04661030926498,45.03884192438748,20.19731188330796,94.49828904094514,30.154041799869074,-2.584234059015392,125.34886636306996,見送り,reviewed_v1_3_1,データクラウド旧基準維持_v1.3.1,急騰後・基準上方修正禁止,原則維持,3か月騰落 +94.50%。現在値追随で基準を上げない。,180.0,150.0,125.0,NO
2026-07,2026-07-28,OPTX,US,Syntec Optics,精密光学・フォトニクス,stock,7.139999866485596,2026-07-27,,,,,,-30.88093011404394,-30.813952736195194,28.88086490342498,-49.39759007643386,471.19998931884766,基準未設定,scale_rebase_pending_v1_3_1,価格スケール確認待ち_v1.3.1,価格スケール確認待ち,要確認継続,価格スケール確認待ち。自動上書きしない。,,,,NO
2026-07,2026-07-28,AEM,US,Agnico Eagle Mines,金鉱株,stock,145.9600067138672,2026-07-27,120.0,105.0,90.0,17.78569849257263,28.062486181001052,-4.887266826453406,-26.638519406677315,-31.695444313596568,-42.12300039618759,18.310775281158055,見送り,reviewed_v1_3_1,金鉱株旧基準維持_v1.3.1,大幅ドローダウン中,人間レビュー,1年高値から-42.12%。割安化か業績悪化か確認。,120.0,105.0,90.0,NO
2026-07,2026-07-28,ZETA,US,Zeta Global,マーケAI,stock,20.739999771118164,2026-07-27,13.0,10.0,8.0,37.31918927933949,51.783991753338064,15.995529891450735,18.311460118299134,-4.64367921324982,-17.861387045076576,42.54295188480454,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,13.0,10.0,8.0,NO
2026-07,2026-07-28,7974.T,JP,任天堂,ゲーム・IP,stock,7659.0,2026-07-28,6200.0,5400.0,4800.0,19.04948426687557,29.494712103407757,16.239186522992867,-6.8248175182481745,-24.76424361493124,-47.73797338792221,16.239186522992867,見送り,reviewed_v1_3_1,高品質大型慎重化_v1.3.1,大幅ドローダウン中,人間レビュー,1年高値から-47.74%。割安化か業績悪化か確認。,6200.0,5400.0,4800.0,NO
2026-07,2026-07-28,6383.T,JP,ダイフク,物流自動化,stock,5861.0,2026-07-28,5800.0,5000.0,4300.0,1.0407780242279474,14.690325882955127,-18.17674158871981,-7.584358246609903,5.985533453887884,-24.36443412053168,55.258278145695364,見送り,reviewed_v1_3_1,高品質日本株慎重化_v1.3.1,維持,維持,大きな異常なし。基準維持。,5800.0,5000.0,4300.0,NO
2026-07,2026-07-28,5401.T,JP,日本製鉄,鉄鋼,stock,654.0,2026-07-28,520.0,480.0,430.0,20.489296636085626,26.605504587155966,20.375485863109365,12.739187644236466,-2.3589113288924746,-6.303724928366762,23.163841807909606,見送り,reviewed_v1_3_1,価格スケール修正_v1.3.1,維持,維持,大きな異常なし。基準維持。,520.0,480.0,430.0,NO
2026-07,2026-07-28,4901.T,JP,富士フイルム,ヘルスケア・素材,stock,3755.0,2026-07-28,3200.0,2900.0,2600.0,14.780292942743008,22.769640479360852,9.284051222351572,25.774577122760007,15.823565700185071,-1.9838162359697205,30.585985046078946,見送り,reviewed_v1_3_1,精査修正_v1.3.1,維持,維持,大きな異常なし。基準維持。,3200.0,2900.0,2600.0,NO
2026-07,2026-07-28,3407.T,JP,旭化成,総合化学,stock,1817.0,2026-07-28,1200.0,1050.0,900.0,33.95707209686296,42.212438084755085,1.282051282051282,19.030461840812315,21.66052895882156,-4.4187269857969484,75.89545014520813,見送り,reviewed_v1_3_1,素材株慎重化_v1.3.1,維持,維持,大きな異常なし。基準維持。,1200.0,1050.0,900.0,NO
2026-07,2026-07-28,3402.T,JP,東レ,素材,stock,1150.0,2026-07-28,900.0,800.0,700.0,21.73913043478261,30.434782608695656,1.0101010101010102,3.3707865168539324,2.404274265360641,-14.17910447761194,25.2859755324767,見送り,reviewed_v1_3_1,素材株慎重化_v1.3.1,維持,維持,大きな異常なし。基準維持。,900.0,800.0,700.0,NO
2026-07,2026-07-28,3405.T,JP,クラレ,高機能化学,stock,1849.5,2026-07-28,1550.0,1400.0,1250.0,16.193565828602324,24.303865909705323,9.664986658760748,14.061054579093431,11.71851404409544,-2.45253164556962,21.958456973293767,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,1550.0,1400.0,1250.0,NO
2026-07,2026-07-28,2871.T,JP,ニチレイ,食品・冷凍物流,stock,2280.5,2026-07-28,1650.0,1500.0,1350.0,27.647445735584302,34.224950668713,4.1324200913242,21.142098273572376,20.2478249406802,0.0,37.17293233082707,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,1650.0,1500.0,1350.0,NO
2026-07,2026-07-28,8601.T,JP,大和証券G,金融・証券,stock,1836.0,2026-07-28,1100.0,950.0,800.0,40.08714596949891,48.25708061002179,15.001565925461948,22.727272727272727,23.221476510067113,-2.2884513038850454,75.77788415509814,見送り,reviewed_v1_3_1,市況循環株慎重化_v1.3.1,維持,維持,大きな異常なし。基準維持。,1100.0,950.0,800.0,NO
2026-07,2026-07-28,8410.T,JP,セブン銀行,銀行・ATM,stock,320.70001220703125,2026-07-28,290.0,260.0,230.0,9.572812921258182,18.927349515610782,15.567571966497749,20.112364122483616,8.344598718591637,0.0,21.98555331017062,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,290.0,260.0,230.0,NO
2026-07,2026-07-28,6902.T,JP,デンソー,自動車部品,stock,2079.5,2026-07-28,1850.0,1650.0,1450.0,11.036306804520317,20.654003366193795,10.906666666666668,9.823078954317403,-5.584562996594779,-10.172786177105833,13.355137639683837,見送り,reviewed_v1_3_1,精査修正_v1.3.1,維持,維持,大きな異常なし。基準維持。,1850.0,1650.0,1450.0,NO
2026-07,2026-07-28,6758.T,JP,ソニーG,エンタメ・半導体,stock,3662.0,2026-07-28,3000.0,2700.0,2400.0,18.077553249590387,26.269797924631348,14.473272897780557,12.22801103279191,-1.0537692515536343,-22.085106382978722,17.635721169290075,見送り,reviewed_v1_3_1,精査修正_v1.3.1,維持,維持,大きな異常なし。基準維持。,3000.0,2700.0,2400.0,NO
2026-07,2026-07-28,5020.T,JP,ENEOS,エネルギー,stock,1296.0,2026-07-28,850.0,780.0,700.0,34.413580246913575,39.81481481481482,6.7105804857966245,-0.15408320493066258,5.280259951259139,-16.06217616580311,67.44186046511628,見送り,reviewed_v1_3_1,資源循環株旧基準維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,850.0,780.0,700.0,NO
2026-07,2026-07-28,4063.T,JP,信越化学,半導体材料・塩ビ,stock,5872.0,2026-07-28,4900.0,4500.0,4100.0,16.553133514986378,23.365122615803816,-14.089246525237748,-11.884753901560623,6.9775915467298235,-24.775813476812708,35.4555940023068,見送り,reviewed_v1_3_1,半導体材料旧基準維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,4900.0,4500.0,4100.0,NO
2026-07,2026-07-28,4042.T,JP,東ソー,化学,stock,2745.0,2026-07-28,2650.0,2400.0,2200.0,3.4608378870673953,12.568306010928962,-6.329977819484729,15.871675812579147,9.080071527915756,-9.881812212738017,26.585197140880794,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,2650.0,2400.0,2200.0,NO
2026-07,2026-07-28,1911.T,JP,住友林業,住宅・木材,stock,1374.5,2026-07-28,1300.0,1150.0,1000.0,5.42015278283012,16.33321207711895,-0.03636363636363636,-4.3826086956521735,-17.496998799519808,-24.808533916849015,10.048038430744596,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,1300.0,1150.0,1000.0,NO
2026-07,2026-07-28,1928.T,JP,積水ハウス,住宅,stock,3657.0,2026-07-28,3200.0,2900.0,2600.0,12.49658189773038,20.700027344818157,9.491017964071856,6.649168853893263,2.724719101123595,-4.417145844223732,15.108593012275731,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,3200.0,2900.0,2600.0,NO
2026-07,2026-07-28,6326.T,JP,クボタ,農機・水インフラ,stock,2746.5,2026-07-28,2200.0,1950.0,1700.0,19.898052066266157,29.000546149645,-0.18171906232963836,8.257784785179345,15.496215306980657,-15.28377544725478,65.95166163141994,見送り,reviewed_v1_3_1,農機インフラ慎重化_v1.3.1,維持,維持,大きな異常なし。基準維持。,2200.0,1950.0,1700.0,NO
2026-07,2026-07-28,7267.T,JP,ホンダ,自動車,stock,1612.0,2026-07-28,1400.0,1250.0,1100.0,13.151364764267989,22.456575682382134,11.210762331838566,22.865853658536587,0.27993779160186627,-5.3157121879588844,28.85691446842526,見送り,reviewed_v1_3_1,精査修正_v1.3.1,維持,維持,大きな異常なし。基準維持。,1400.0,1250.0,1100.0,NO
2026-07,2026-07-28,6501.T,JP,日立,インフラ・DX,stock,4890.0,2026-07-28,3500.0,3200.0,2900.0,28.425357873210633,34.56032719836401,9.200535953550693,-6.015760138381703,-5.61667631731326,-15.950498453076658,27.709584747975974,見送り,reviewed_v1_3_1,高品質日本株旧基準維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,3500.0,3200.0,2900.0,NO
2026-07,2026-07-28,9861.T,JP,吉野家HD,外食,stock,3805.0,2026-07-28,2600.0,2300.0,2000.0,31.668856767411302,39.55321944809461,24.34640522875817,15.97074062785736,25.32938076416337,0.0,27.942165433759246,見送り,reviewed_v1_3_1,精査維持_v1.3.1,維持,維持,大きな異常なし。基準維持。,2600.0,2300.0,2000.0,NO
